card_id,disp_id,type,issued,account_id,disposition_client_id,disposition_type,client_id,birth_number,district_id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,order_id,bank_to,account_to,amount,k_symbol,account_date,account_district_id,frequency,trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account,loan_id,loan_date,loan_amount,duration,payments,status
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43122,IJ,81887966,3298.3,UVER,930204,1,POPLATEK MESICNE,2797774,9265,930729,PRIJEM,VKLAD,32652,97256.1,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43122,IJ,81887966,3298.3,UVER,930204,1,POPLATEK MESICNE,3509735,9265,930731,PRIJEM,,60.6,97527.8,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43122,IJ,81887966,3298.3,UVER,930204,1,POPLATEK MESICNE,2798187,9265,930731,VYDAJ,VYBER,14.6,97513.2,SLUZBY,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43122,IJ,81887966,3298.3,UVER,930204,1,POPLATEK MESICNE,3479722,9265,930731,PRIJEM,,211.1,97467.2,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43122,IJ,81887966,3298.3,UVER,930204,1,POPLATEK MESICNE,2798257,9265,930803,VYDAJ,VYBER,38400,59113.2,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43122,IJ,81887966,3298.3,UVER,930204,1,POPLATEK MESICNE,2797955,9265,930805,VYDAJ,PREVOD NA UCET,9493,49620.2,SIPO,EF,98678969,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43122,IJ,81887966,3298.3,UVER,930204,1,POPLATEK MESICNE,2797775,9265,930807,PRIJEM,VKLAD,31002,80622.2,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43122,IJ,81887966,3298.3,UVER,930204,1,POPLATEK MESICNE,2797776,9265,930810,PRIJEM,VKLAD,22845,103467.2,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43122,IJ,81887966,3298.3,UVER,930204,1,POPLATEK MESICNE,2798027,9265,930812,VYDAJ,PREVOD NA UCET,4017,99450.2, ,EF,84062218,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43122,IJ,81887966,3298.3,UVER,930204,1,POPLATEK MESICNE,2797883,9265,930819,VYDAJ,VYBER,3400,96050.2,,,0,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43122,IJ,81887966,3298.3,UVER,930204,1,POPLATEK MESICNE,3509736,9265,930831,PRIJEM,,333.7,96769.7,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2797771,9265,930204,PRIJEM,VKLAD,300,300,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2797779,9265,930223,PRIJEM,VKLAD,28361,28661,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,3509732,9265,930228,PRIJEM,,21.3,28707.9,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,3479717,9265,930228,PRIJEM,,25.6,28686.6,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2797781,9265,930304,PRIJEM,VKLAD,37305,66012.9,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2798252,9265,930306,VYDAJ,VYBER,19000,47012.9,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,3509733,9265,930331,PRIJEM,,157.9,47354.3,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,3479718,9265,930331,PRIJEM,,183.5,47196.4,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2798253,9265,930405,VYDAJ,VYBER,13000,34354.3,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,3479719,9265,930430,PRIJEM,,195.8,34550.1,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2798254,9265,930505,VYDAJ,VYBER,3700,30850.1,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,3479720,9265,930531,PRIJEM,,195.8,31045.9,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2797777,9265,930602,PRIJEM,VKLAD,32142,63187.9,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2798255,9265,930604,VYDAJ,VYBER,20400,42787.9,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,3509734,9265,930630,PRIJEM,,153.9,42941.7,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,3479721,9265,930630,PRIJEM,,179.4,43121.1,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2798256,9265,930704,VYDAJ,VYBER,7400,35721.1,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2797772,9265,930725,PRIJEM,VKLAD,28883,64604.1,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2797774,9265,930729,PRIJEM,VKLAD,32652,97256.1,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,3509735,9265,930731,PRIJEM,,60.6,97527.8,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2798187,9265,930731,VYDAJ,VYBER,14.6,97513.2,SLUZBY,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,3479722,9265,930731,PRIJEM,,211.1,97467.2,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2798257,9265,930803,VYDAJ,VYBER,38400,59113.2,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2797955,9265,930805,VYDAJ,PREVOD NA UCET,9493,49620.2,SIPO,EF,98678969,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2797775,9265,930807,PRIJEM,VKLAD,31002,80622.2,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2797776,9265,930810,PRIJEM,VKLAD,22845,103467.2,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2798027,9265,930812,VYDAJ,PREVOD NA UCET,4017,99450.2, ,EF,84062218,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,2797883,9265,930819,VYDAJ,VYBER,3400,96050.2,,,0,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43123,EF,98678969,9493,SIPO,930204,1,POPLATEK MESICNE,3509736,9265,930831,PRIJEM,,333.7,96769.7,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2797771,9265,930204,PRIJEM,VKLAD,300,300,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2797779,9265,930223,PRIJEM,VKLAD,28361,28661,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,3509732,9265,930228,PRIJEM,,21.3,28707.9,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,3479717,9265,930228,PRIJEM,,25.6,28686.6,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2797781,9265,930304,PRIJEM,VKLAD,37305,66012.9,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2798252,9265,930306,VYDAJ,VYBER,19000,47012.9,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,3509733,9265,930331,PRIJEM,,157.9,47354.3,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,3479718,9265,930331,PRIJEM,,183.5,47196.4,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2798253,9265,930405,VYDAJ,VYBER,13000,34354.3,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,3479719,9265,930430,PRIJEM,,195.8,34550.1,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2798254,9265,930505,VYDAJ,VYBER,3700,30850.1,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,3479720,9265,930531,PRIJEM,,195.8,31045.9,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2797777,9265,930602,PRIJEM,VKLAD,32142,63187.9,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2798255,9265,930604,VYDAJ,VYBER,20400,42787.9,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,3509734,9265,930630,PRIJEM,,153.9,42941.7,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,3479721,9265,930630,PRIJEM,,179.4,43121.1,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2798256,9265,930704,VYDAJ,VYBER,7400,35721.1,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2797772,9265,930725,PRIJEM,VKLAD,28883,64604.1,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2797774,9265,930729,PRIJEM,VKLAD,32652,97256.1,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,3509735,9265,930731,PRIJEM,,60.6,97527.8,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2798187,9265,930731,VYDAJ,VYBER,14.6,97513.2,SLUZBY,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,3479722,9265,930731,PRIJEM,,211.1,97467.2,UROK,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2798257,9265,930803,VYDAJ,VYBER,38400,59113.2,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2797955,9265,930805,VYDAJ,PREVOD NA UCET,9493,49620.2,SIPO,EF,98678969,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2797775,9265,930807,PRIJEM,VKLAD,31002,80622.2,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2797776,9265,930810,PRIJEM,VKLAD,22845,103467.2,,,,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2798027,9265,930812,VYDAJ,PREVOD NA UCET,4017,99450.2, ,EF,84062218,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,2797883,9265,930819,VYDAJ,VYBER,3400,96050.2,,,0,6888,940711,39576,12,3298,A
1100,11101,junior,960410 00:00:00,9265,11409,OWNER,11409,805502,32,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,43124,EF,84062218,4017, ,930204,1,POPLATEK MESICNE,3509736,9265,930831,PRIJEM,,333.7,96769.7,UROK,,,6888,940711,39576,12,3298,A
1139,11836,junior,960326 00:00:00,9869,12144,OWNER,12144,801123,2,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,44027,YZ,58726429,5887,SIPO,930821,12,POPLATEK MESICNE,2979016,9869,930821,PRIJEM,VKLAD,900,900,,,,7004,950315,331560,60,5526,C
1139,11836,junior,960326 00:00:00,9869,12144,OWNER,12144,801123,2,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,44028,MN,41454464,2498, ,930821,12,POPLATEK MESICNE,2979016,9869,930821,PRIJEM,VKLAD,900,900,,,,7004,950315,331560,60,5526,C
1139,11836,junior,960326 00:00:00,9869,12144,OWNER,12144,801123,2,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,44029,CD,29203164,5526,UVER,930821,12,POPLATEK MESICNE,2979016,9869,930821,PRIJEM,VKLAD,900,900,,,,7004,950315,331560,60,5526,C
1155,12088,classic,980801 00:00:00,10079,12396,OWNER,12396,705117,62,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,44345,YZ,33228176,2784.8,UVER,930506,62,POPLATEK MESICNE,3039484,10079,930506,PRIJEM,VKLAD,1100,1100,,,,7055,940406,167100,60,2785,C
1155,12088,classic,980801 00:00:00,10079,12396,OWNER,12396,705117,62,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,44345,YZ,33228176,2784.8,UVER,930506,62,POPLATEK MESICNE,3039495,10079,930513,PRIJEM,VKLAD,26316,27416,,,,7055,940406,167100,60,2785,C
1155,12088,classic,980801 00:00:00,10079,12396,OWNER,12396,705117,62,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,44345,YZ,33228176,2784.8,UVER,930506,62,POPLATEK MESICNE,3039491,10079,930518,PRIJEM,VKLAD,11385,38801,,,,7055,940406,167100,60,2785,C
1155,12088,classic,980801 00:00:00,10079,12396,OWNER,12396,705117,62,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,44345,YZ,33228176,2784.8,UVER,930506,62,POPLATEK MESICNE,3517606,10079,930531,PRIJEM,,91.4,38892.4,UROK,,,7055,940406,167100,60,2785,C
1155,12088,classic,980801 00:00:00,10079,12396,OWNER,12396,705117,62,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,44345,YZ,33228176,2784.8,UVER,930506,62,POPLATEK MESICNE,3039849,10079,930605,VYDAJ,VYBER,6300,32592.4,,,,7055,940406,167100,60,2785,C
1155,12088,classic,980801 00:00:00,10079,12396,OWNER,12396,705117,62,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,44345,YZ,33228176,2784.8,UVER,930506,62,POPLATEK MESICNE,3039497,10079,930613,PRIJEM,VKLAD,24845,57437.4,,,,7055,940406,167100,60,2785,C
1155,12088,classic,980801 00:00:00,10079,12396,OWNER,12396,705117,62,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,44345,YZ,33228176,2784.8,UVER,930506,62,POPLATEK MESICNE,3039487,10079,930620,PRIJEM,VKLAD,18969,76406.4,,,,7055,940406,167100,60,2785,C
